user,category,city,post,time,link
5167300000,m4w,New York City,Girl Asked Me for a Light - m4w,2015-08-11T11:04:00,/brk/mis/5167261603.html
5167200000,m4w,New York City,My courtyard friend or new friend - m4w,2015-08-11T10:51:00,/mnh/mis/5167236136.html
5167200000,m4w,New York City,Pack on your back... - m4w,2015-08-11T10:28:00,/fct/mis/5167193962.html
5167100000,m4w,New York City,Glasses & grey skirt -R train - m4w,2015-08-11T09:03:00,/brk/mis/5167069325.html
5167000000,m4w,New York City,Anyone know Christina used to live in Shirley south of sunrise - m4w,2015-08-11T08:10:00,/lgi/mis/5167019472.html
5167000000,m4w,New York City,To the the most beautiful woman with the beautifully flowered name - m4w,2015-08-11T06:54:00,/mnh/mis/5166956966.html
5166900000,m4w,New York City,For you - m4w,2015-08-11T05:18:00,/mnh/mis/5166940181.html
5166900000,m4w,New York City,Home Depot Port Chester - m4w,2015-08-11T01:32:00,/fct/mis/5166870366.html
5166900000,m4w,New York City,Locked eyes between the Super Mario plushies and N64 shirts - m4w,2015-08-11T01:09:00,/mnh/mis/5166857756.html
5166800000,w4m,New York City,Re: Drops of ......... M4w - w4m,2015-08-11T00:59:00,/brk/mis/5166846231.html
5166800000,m4w,New York City,Beautiful girl - m4w,2015-08-11T00:53:00,/mnh/mis/5166847583.html
5158000000,m4w,New York City,The finest woman ive seen in a long while - m4w,2015-08-11T00:48:00,/brx/mis/5158048299.html
5166800000,m4w,New York City,Thinkers Beach missing Chatty Cathy - m4w,2015-08-11T00:33:00,/stn/mis/5166823737.html
5166800000,m4w,New York City,Looking for Ania - m4w,2015-08-11T00:27:00,/mnh/mis/5166792724.html
5166700000,m4w,New York City,To the most beautiful woman with the beautifully flowered name - m4w,2015-08-11T00:04:00,/mnh/mis/5166733942.html
5166800000,m4w,New York City,helped me after i got hit by a motorcycle - m4w,2015-08-11T00:00:00,/mnh/mis/5166808237.html
5166800000,m4w,New York City,Northbound Acela - Jet Black Hair/Dressedin White - m4w,2015-08-10T23:49:00,/mnh/mis/5166799329.html
5121800000,m4w,New York City,Indian girl on NJ Transit to NY Penn - sunday - m4w,2015-08-10T22:40:00,/jsy/mis/5121846665.html
5166700000,m4w,New York City,Blue shoes at third rail coffee 4PM - m4w,2015-08-10T22:08:00,/mnh/mis/5166694795.html
5160400000,m4w,New York City,I used to work in publishing. - m4w,2015-08-10T21:05:00,/mnh/mis/5160357929.html
5166600000,m4w,New York City,CHRISTABEL from OTTOWA on the Subway to Rockefeller Plaza - m4w,2015-08-10T20:28:00,/mnh/mis/5166565119.html
5166500000,m4w,New York City,my favorite color is not green - m4w,2015-08-10T20:20:00,/stn/mis/5166523558.html
5166500000,m4w,New York City,Girl on the 6 train last night Jenny - m4w,2015-08-10T20:01:00,/mnh/mis/5166528154.html
5166500000,m4w,New York City,"Phish in Bend, OR - ""we've taken a poll... - m4w",2015-08-10T19:55:00,/que/mis/5166519236.html
5166500000,m4w,New York City,Beautiful woman at Trader Joe's - m4w,2015-08-10T19:34:00,/lgi/mis/5166488827.html
5166400000,m4w,New York City,Beautiful latina on the D just now - m4w,2015-08-10T18:59:00,/brx/mis/5166435971.html
5166300000,m4w,New York City,Mulcahy's Fundraiser/Beautiful Woman - m4w,2015-08-10T17:59:00,/lgi/mis/5166340183.html
5166300000,m4w,New York City,helped you and moms at auto zone changing battery - m4w,2015-08-10T17:55:00,/brk/mis/5166319369.html
5166300000,m4w,New York City,re:Intoxicating with the most gorgeous lies - w4m (Williamsburg) - m4w,2015-08-10T17:45:00,/brk/mis/5166308889.html
5160200000,m4w,New York City,8/4 on L train 6:30pm pentagram snapback - m4w,2015-08-10T17:40:00,/mnh/mis/5160181360.html
5166200000,m4w,New York City,Bar Beach - m4w,2015-08-10T17:05:00,/lgi/mis/5166246379.html
5166200000,m4w,New York City,"Equinox Greenwhich, gleaming with sweat on the eliptic - m4w",2015-08-10T16:26:00,/mnh/mis/5166172691.html
5166100000,m4w,New York City,You were on the corner of 23rd and 9th - m4w,2015-08-10T16:03:00,/mnh/mis/5166130000.html
5166000000,m4w,New York City,I tried to make you feel good. I miss you a lot! - m4w,2015-08-10T14:35:00,/que/mis/5165952601.html
5165800000,m4w,New York City,Starbucks at WFC - I just Saw You - I Think You Look Great - m4w,2015-08-10T13:41:00,/mnh/mis/5165840839.html
5165800000,m4w,New York City,looking for: julie delpy before sunset - m4w,2015-08-10T13:28:00,/mnh/mis/5165794542.html
5138100000,m4w,New York City,Do you have glass cleaner - m4w,2015-08-10T12:43:00,/fct/mis/5138107691.html
5165700000,m4w,New York City,Classy short blonde - m4w,2015-08-10T12:36:00,/lgi/mis/5165701842.html
5156000000,m4w,New York City,vinay duggal - m4w,2015-08-10T12:03:00,/mnh/mis/5155980887.html
5165600000,m4w,New York City,Express danbury mall - m4w,2015-08-10T11:44:00,/fct/mis/5165589941.html
5165500000,m4w,New York City,WENDY SANCHEZ TE EXTRANO - m4w,2015-08-10T11:39:00,/jsy/mis/5165520245.html
5118700000,m4w,New York City,We work together... - m4w,2015-08-10T10:42:00,/mnh/mis/5118678094.html
5165500000,m4w,New York City,"Listening to ""The Bugle"" on the C and F Trains - m4w",2015-08-10T10:33:00,/brk/mis/5165452026.html
5165400000,m4w,New York City,Beautiful blond with shoulder length hair sitting next to me on 7train - m4w,2015-08-10T09:54:00,/que/mis/5165388025.html
5165400000,m4w,New York City,Haley jane at knitting factory - m4w,2015-08-10T09:45:00,/brk/mis/5165374352.html
5165300000,m4w,New York City,drops from.... - m4w,2015-08-10T09:39:00,/brk/mis/5165310184.html
5165400000,m4w,New York City,white bikini rockaway beach - m4w,2015-08-10T09:38:00,/que/mis/5165363886.html
5165300000,m4w,New York City,2 train last night - m4w,2015-08-10T09:29:00,/brx/mis/5165339636.html
5165200000,m4w,New York City,Car chasing each other - m4w,2015-08-10T05:56:00,/brx/mis/5165205514.html
5165200000,m4w,New York City,MANNY'S BRUNETTE SUNDAY FUNDAY - m4w,2015-08-10T04:50:00,/mnh/mis/5165186678.html
